image,word
a2259.png,र सम्बन्ध तथा उनीहरूबीचको अन्तरविरोध
a2260.png,आदिले निर्माण गर्ने वर्ग र
a2261.png,समाजमा कसको कस्तो निर्णायक भूमिका
a2262.png,रहन्छ भन्ने निर्धारण गर्छ ।
a2263.png,ऐतिहासिक निर्धारण आर्थिक तथा प्राविधिक
a2264.png,विषयले ऐतिहासिक रूपान्तरण गर्नमा तिनको
a2265.png,भूमिका राजनीतिले निर्धारण गर्ने आर्थिक
a2266.png,नीति र संस्थागत परिचालनले शोषणका
a2267.png,ऐतिहासिकता कस्तो भन्ने तय गर्छ
a2268.png,। इतिहासका सबै मोडहरूलाई हेरेर
a2269.png,नै मार्क्स र एंगेल्सले कम्युनिस्ट
a2270.png,घोषणापत्रमा ‘अहिले अस्तित्वमा रहेको समाज
a2271.png,इतिहासमा भएका अनेक वर्गसंघर्षको उपज’
a2272.png,भने । यो वाक्यले नै
a2273.png,माक्र्सले खिचेको क्रान्तिकारी राजनीतिक कार्यक्रमको
a2274.png,विचारको खाका प्रस्तुत हुन्छ ।
a2275.png,यही सोचले श्रमजीवी मानिसहरूको आत्म
a2276.png,स्वभिमान जगाउने संघर्ष मात्र होइन
a2277.png,सबै प्रकारका शोषण र उत्पीडनबाट
a2278.png,मुक्त हुनका लागि संघर्ष गर्न
a2279.png,उक्साउँछ । पुँजीवादी आर्थिक तथा
a2280.png,सामाजिक विकासमा उत्पादन सम्बन्ध र
a2281.png,उत्पादन प्रकृयाको ऐतिहासिकताका आधारमा समाजलाई
a2282.png,हेर्ने बुझ्ने क्रममा मार्क्सले शास्त्रीय
a2283.png,अर्थशास्त्रको चिरफार गरे । त्यो
a2284.png,चिरफार र आलोचनाको ऐतिहासिक विवेचनाको
a2285.png,सैद्धान्तिक जग मार्क्सकै ‘गु्रन्डरिसे’मा उल्लेख
a2286.png,गरिएको पाइन्छ । जो सन्
a2287.png,१९७० को दशकममा मात्र अङ्ग्रेजीमा
a2288.png,प्रकाशित भयो । मार्क्सले एउट
a2289.png,बुद्धिजीवीले गर्ने विश्व व्यवस्थाको ऐतिहासिकताको
a2290.png,व्याख्या मात्र पस्किएनन् यसलाई कसरी
a2291.png,बदल्न सकिन्छ भन्ने कुरामा आफ्नो
a2292.png,ध्यान बढी केन्द्रित गरे ।
a2293.png,बुर्जुवा क्रान्तिका पक्षधरले यो ऐतिहासिकताका
a2294.png,आधारमा हेर्ने दृष्किोणको ठूलो विरोध
a2295.png,गरेका छन् । उत्पादनका साधनमाथिको
a2296.png,स्वामित्व र उत्पादन प्रक्रिया तथा
a2297.png,उत्पादन सम्बन्धको आधारको समाजको व्याख्याको
a2298.png,विकल्पमा म्याक्स वैवरले ‘पुँजीवादी समाज
a2299.png,र त्यसका क्रियाकलाप बुझ्न सीमान्त
a2300.png,उपयोगिताको सिद्धान्तलाई’ प्रारम्भिक औजारका रूपमा
a2301.png,प्रयोग गरे । वर्गको व्याख्यालाई
a2302.png,उनले राजनीतिक मुद्दाबाट विशुद्ध ‘आर्थिक
a2303.png,श्रेणी’मा ओराले । अहिलेसम्मका पुँजीवादी
a2304.png,समाजशास्त्रीहरू वैवरकै धरातलमा उभिएर माक्र्सवादको
a2305.png,विरोध गर्ने गर्छन् । मार्क्सको
a2306.png,‘हिस्टोरिकल म्याटेरियालिजम’ माक्र्सवाद मान्ने र
a2307.png,नमान्ने दुवैथरी गम्भीर अध्येताहरूले राम्ररी
a2308.png,बुझेका छन् र समर्थन र
a2309.png,विरोधमा व्याख्या पस्किएका छन् ।
a2310.png,जस्तो लेनिन रोजा ग्राम्सी र
a2311.png,चे ग्वेभारा आदि तीमध्ये प्रमुख
a2312.png,हुन् । तर कतिपय व्याख्या
a2313.png,अधुरा र अपुरा रहेको भनाइहरू
a2314.png,पनि आइरहेका छन् । क्यापिटलको
a2315.png,पहिलो भोलुम छापिएपछि मार्क्सको देहान्त
a2316.png,हुन पुग्यो । उनका नोटबुक
a2317.png,र तत्काल उपलब्ध सामग्रीका आधारमा
a2318.png,एंगेल्सले ‘क्यापिटल’को भाग २ र
a2319.png,३ प्रकाशमा ल्याए । यतिवेलासम्म
a2320.png,पुँजीका ६ वटा भाग खासगरी
a2321.png,जमिन (ल्यान्डेड प्रोपर्टी) ज्यालादारी मजदुरी
a2322.png,वैदेशिक व्यापार विश्व बजार र
a2323.png,संकटमा आधारित ६ भाग प्रकाशित
a2324.png,छन् । पछिल्लो एक दशकयता
a2325.png,‘मार्क्स–एंगेल्स संकलनमाला (मेगा)’ गठन गरेर
a2326.png,सबै सामग्री खोज्दा राजनीतिक अर्थशास्त्रका
a2327.png,१५ वटा भोलुम तयार हुने
a2328.png,कुरा प्रकाशमा आएको छ ।
a2329.png,मेगाले विश्व इतिहासको क्रोनोलोजी मात्रै
a2330.png,१५ सय पृष्ठ भेटिएको जनाइएको
a2331.png,छ । त्यतिवेलाका मार्क्सका साथीभाइ
a2332.png,इष्टमित्र र सामग्रीको तीव्रतासाथ खोजी
a2333.png,भइरहेको छ । झन्डै २
a2334.png,सयका हाराहारीमा रहेका डायरी जुन
a2335.png,समाज विज्ञान इतिहास मानवशास्त्र प्रकृति
a2336.png,विज्ञान र म्याथम्याटिक्ससँग जोडिएका भेटिएको
a2337.png,दाबी गरिएको छ । यिनले
a2338.png,विगतमा अधुराअपूरा रहेका कृति पूरा
a2339.png,गर्न कम व्याख्या भएका र
a2340.png,अस्पष्टतालाई प्रस्ट बनाउन र व्यवस्थित
a2341.png,गर्न सजिलो हुने जनाइएको छ
a2342.png,(हेर्नुहोस् जोन वेलामी फोस्टरद्वारा लिखित
a2343.png,‘माक्र्स ओपेन इन्डिड क्रिटिक’ मोन्थ्ली
a2344.png,रिभ्यू १ मे २०१८) ।
a2345.png,यसको अर्थ मार्क्सवाद अपुरो थियो
a2346.png,अब पूरा हुने भन्ने अर्थ
a2347.png,कदापि होइन । माक्र्सले आफ्नो
a2348.png,जमानाको आर्थिक सामाजिक धरातलमा उभिएर
a2349.png,गरेका खोज तथा अनुसन्धानले उनका
a2350.png,त्यसवेला गरेका तर्कहरूलाई पुष्टि गर्न
a2351.png,थप मद्दत पुग्नेछ । मार्क्सवाद
a2352.png,ऐतिहासिक वर्ग संघर्षलाई अध्ययन गर्ने
a2353.png,विधि हो । विज्ञानप्रविधिको विकासले
a2354.png,ल्याउने परिवर्तन अर्को अर्थमा हरेक
a2355.png,औद्योगिक क्रान्तिले ल्याउने परिवर्तन हरेक
a2356.png,परिवर्तनभित्र विकसित हुने कामदार शक्ति
a2357.png,कसरी निर्माण हुन्छ त्यो कामदार
a2358.png,शक्ति कसरी प्रशिक्षित हुन्छ र
a2359.png,कस्ता बाहक वा संगठकले तिनलाई
a2360.png,डो-याउँछन् भन्ने कुराले कस्तो वर्ग
a2361.png,बन्छ र कस्तो संघर्ष हुन्छ
a2362.png,वा हुने सम्भावना रहन्छ भन्ने
a2363.png,निर्धारण गर्छ । आर्थिक–सामाजिक परिस्थिति
a2364.png,श्रमजीवि शक्तिको प्रशिक्षण राज्यको नीतिले
a2365.png,निर्धारण गर्ने वर्ग संघर्ष र
a2366.png,क्रान्तिपछिको रूपान्तरण प्रक्रिया यो अध्ययनसँग
a2367.png,जोडिने महत्त्वपूर्ण कडी हुन् ।
a2368.png,त्यसैले सिद्धान्ततः मार्क्सवाद वादविवाद वा
a2369.png,बहस (डाइलेक्टिक) भौतिकवाद (म्याटेरियालिजम) र
a2370.png,इतिहास (हिस्ट्री) सम्मिश्रण हो ।
a2371.png,त्यसैले ठीकठीक विश्लेषण गर्न र
a2372.png,एक्सनमा उत्रन त्यति सजिलो छैन
a2373.png,त्यसैले माक्र्सको एउटा प्रसिद्ध भनाइ
a2374.png,छ ‘विज्ञानसम्म पुग्न बनिबनाउ राजमार्ग
a2375.png,हुँदैन’ । ‘मार्क्सवाद’ बाइबल कुरान
a2376.png,वा गीता होइन जसलाई कण्ठस्थ
a2377.png,गरेर कथित ‘मुक्ति’ प्राप्त होस्
a2378.png,। आजसम्म जेजति समाजवादी क्रान्ति
a2379.png,सम्पन्न भए मार्क्सवादी विधिअनुरूप आफ्नो
a2380.png,वर्गसंघर्षको इतिहास तत्कालीन समाजको आर्थिक
a2381.png,सामाजिक संरचना तत्कालीन राज्यको प्रकृति
a2382.png,र प्रवृत्ति समाजमा विद्यमान वर्गसंघर्ष
a2383.png,आदिलाई गहिरोसँग केलाएर बहुमत मानिसलाई
a2384.png,संगठित संघर्षमा होम्दै सफलता चुमे
a2385.png,। मार्क्सवादी अध्ययन विधिकै कारण
a2386.png,पछिल्ला मार्क्सवादीहरू ‘ठोस परिस्थितिको ठोस
a2387.png,विश्लेषण’ गरेर क्रान्तिलाई डो-याए ।
a2388.png,रुसको अक्टोबर क्रान्ति चिनियाँ जनक्रान्ति
a2389.png,वा क्युबाली क्रान्ति सबै आ–आफ्ना
a2390.png,परिवेशमा आ–आफ्ना व्याख्या र विश्लेषणका
a2391.png,आधारमा सम्पन्न भएका थिए ।
a2392.png,ती सबैको संघर्षको प्रकृति भिन्नाभिन्नै
a2393.png,थियो । परिस्थिति र श्रमजीवी
a2394.png,सर्वहारा वर्गको सामाजिक र सांस्कृतिक
a2395.png,अवस्था भिन्नाभिन्नै थियो । समाजवाद
a2396.png,कसरी लागू गर्ने भन्ने विषय
a2397.png,कार्यक्रम पनि स्वाभाविक रूपमा फरक–फरक
a2398.png,थिए । किनकि पूर्णरूपमा विकसित
a2399.png,पुँजीवादी समाजको रूपान्तरण र अर्को
a2400.png,पछौटे कृषि प्रधान देशको रूपान्तरण
a2401.png,कपी गर्न मिल्दैनथ्यो । ज–जसले
a2402.png,नीति निर्माण कार्यक्रम र विचार
a2403.png,हुबहु सार्न कोसिस गरे ती
a2404.png,नराम्रोसँग पछारिए । जसले आफ्नो
a2405.png,समाज विश्लेषण धरातलीय यथार्थमा रहेर
a2406.png,राम्ररी केलाएर अगाडि बढे तिनीहरू
a2407.png,सफल भए । केही नवउदारवादी
a2408.png,पुँजीवादी पक्षधर विद्वानहरूले सोभियत सङ्घ
a2409.png,तथा पूर्वी युरोपको विघटनपछि इतिहासको
a2410.png,समाप्तिको घोषणा गरे । यसको
a2411.png,अर्थ पुँजीवादको विकल्पमा रहेको समाजवादको
a2412.png,अन्त्य र सँगसँगै मार्क्सवादको अन्त्य
a2413.png,भएको घोषणा गर्ने कसरत थियो
a2414.png,त्यो । कसैकसैले मार्क्सवाद विज्ञान
a2415.png,र प्रविधिमैत्री नभएको घोषणा पनि
a2416.png,गरिदिए । कसैकसैले पुँजीमैत्री नभएकाले
a2417.png,विकासमैत्री नभएको आरोप लगाउन चुकेनन्
a2418.png,। तर तिनले समग्रतामा के
a2419.png,बुझेनन् भने यदि समाजवादले खोजेजस्तो
a2420.png,सम्पत्तिको वितरण र पुनर्वितरण अवरुद्ध
a2421.png,भयो भने आममानिस उत्पादन र
a2422.png,उत्पादनका साधनबाट वञ्चित हुन्छन् त्यसको
a2423.png,अर्थ पुँजी सञ्चिति तथा पुँजी
a2424.png,निर्माणसमेत अवरुद्ध हुन्छ । यसको
a2425.png,अर्थ सम्पूर्ण वस्तु तथा सेवाको
a2426.png,उत्पादन र पुनर्उत्पादनमा नकारात्मक असर
a2427.png,पर्छ । त्यसले सम्पूर्ण अर्थतन्त्रमा
a2428.png,मात्र होइन सामाजिक संकट खडा
a2429.png,हुन पुग्छ । दोस्रो विज्ञान
a2430.png,र प्रविधिको विकास भनेको केही
a2431.png,मुट्ठीभर व्यक्तिको धन सञ्चयका लागि
a2432.png,कि आमजनताको सन्तुष्टिका लागि ?
a2433.png,मानव निर्मित वैज्ञानिक सिर्जना र
a2434.png,प्रविधि विकास उपलब्धि मानव विकासका
a2435.png,लागि धन आर्जन गर्ने साधन
a2436.png,मात्र ? पुँजीवादीहरू मानवतावादलाई नकार्दै
a2437.png,विज्ञान र विकासको निजत्वकरणमा लिप्त
a2438.png,हुन्छन् । मार्क्सवाद निजत्वकरणको खिलाप
a2439.png,थियो र छ । सम्पूर्ण
a2440.png,उपलब्धि समाजका सम्पुर्ण मानिसको जीवन
a2441.png,पद्धतिमा सुधार गर्न सहज बनाउन
a2442.png,लक्षित हुनुपर्छ भन्ने थियो ।
a2443.png,आजसम्मका सबै वैज्ञानिक आविष्कार र
a2444.png,विकास व्यक्तिगत निजी सम्पत्ति आर्जनका
a2445.png,लागि नभएर समाजकल्याणका खातिर भएका
a2446.png,हुन् भन्ने बुझ्न पुँजीवादीहरूले चाहेनन्
a2447.png,(हेर्नुहोस् अल्वर्ट आइन्स्टाइन लिखित ‘ह्वाई
a2448.png,सोसिलिजम’ अझै पनि मन्थ्ली रिभ्यू
a2449.png,अनलाइनमा पढ्न सकिन्छ) । मार्क्सवाद
a2450.png,अल्पकालीन मध्यकालीन वा दीर्घकालीन योजनाको
a2451.png,पोको थिएन भन्ने पनि पुँजीवादीसँगै
a2452.png,कथित मार्क्सवादीहरूले पनि बुझेनन् वा
a2453.png,बुझ्न चाहेनन् । त्यसैले केही
a2454.png,मार्क्सवादीहरूले शासनसत्ता हुँदा गरेका सतही
a2455.png,घोषणा सतही क्रियाकलाप तथा विकृत
a2456.png,रूपान्तरणलाई मार्क्सवादसँग जोडेर हेरे ।
a2457.png,वास्तवमा ती केही मार्क्सलाई बदनाम
a2458.png,गर्न चाहने पुँजीवादी र तिनका
a2459.png,हिमायतीहरूको औजारजस्तै बन्न पुगे ।
a2460.png,पुँजीवादीहरूलाई एक प्रकारले औडाहा भएको
a2461.png,थियो । मार्क्सवादप्रति तिनको ईष्र्या
a2462.png,चुलिँदै गएको थियो । मार्क्सवादलाई
a2463.png,सिराने हालेर गरिएका २०औँ शताब्दीभरिका
a2464.png,क्रान्तिले गरिब सर्वहारालाई सशक्तीकरण गरेर
a2465.png,जमिन तथा फ्याक्ट्रीको मालिक बनाएको
a2466.png,थियो । राष्ट्रिय राज्यको निर्माण
a2467.png,गर्दै स्वतन्त्र सार्वभौम सत्तासम्पन्न जनताका
a2468.png,अधिकारका नाममा साम्राज्यवादविरुद्ध स्वाधीन संघर्ष
a2469.png,सञ्चालन गर्न हौस्याएको थियो ।
a2470.png,शिक्षा स्वास्थ्य रोजगारीमा आमजनताको पहुँच
a2471.png,पु-याउन र राज्यको दायित्वको पहिचान
a2472.png,बढाउन माक्र्सवाद औजार बन्न पुगेको
a2473.png,थियो । दासका रूपमा भित्र्याएका
a2474.png,काला जाति र सम्पूर्ण महिलाहरूलाई
a2475.png,मतदान दिने आधार मार्क्सवादका नाममा
a2476.png,भएका क्रान्तिको अगुवाइमा भएका थिए
a2477.png,। त्यसले मुट्ठीभर सामन्त तथा
a2478.png,पुँजीवादीहरूमा खुम्चिएको राजनीतिक सामाजिक सांस्कृतिक
a2479.png,तथा आर्थिक अधिकार आमजनताको पहुँचमा
a2480.png,पु-याउन अहम् भूमिका खेलेको थियो
a2481.png,। पुँजीवादीहरू समाजवादको नामबाट तर्सिनुपर्ने
a2482.png,झोँक्किनुपर्ने यिनै कारण थिए ।
a2483.png,समाजवाद समापन हेर्न पुँजीवादीहरू सधैँ
a2484.png,मौकाको खोजीमा थिए छन् र
a2485.png,भोलि पनि रहनेछन् । मार्क्सवाद
a2486.png,माथि उल्लेख गरिएझैँ बहस–वादविवाद भौतिकवाद
a2487.png,र वर्ग संघर्षको समष्टि हो
a2488.png,। क्रान्तिपछि जानी–नजानी राज्य पुँजीवादमा
a2489.png,लैजानेहरूले बहस र वादविवादलाई प्रतिबन्ध
a2490.png,लगाए । यसले भौतिक वस्तु
a2491.png,उत्पादनको विकास त सम्भव भयो
a2492.png,तर समाजको सामाजिक रूपान्तरण प्रक्रिया
a2493.png,अवरुद्ध हुन पुग्यो । डाइलेक्टिकको
a2494.png,अभावमा राज्यमा ब्युरोक्रेसी हाबी हुन
a2495.png,पुग्यो । डाइलेक्टिक (वादविवाद–बहस)को अभावमा
a2496.png,जनवाद मलिन हुन पुग्यो र
a2497.png,वर्ग संघर्ष झन् भुत्ते हुन
a2498.png,पुग्यो । यसरी समाजवादका नाममा
a2499.png,हुर्किएको राज्य पुँजीवाद ढल्नुथ्यो ढल्यो
a2500.png,। त्यो शासन पद्धति जनताको
a2501.png,पक्षमा नभएकाले जनताले काँध थापेनन्
a2502.png,र अवसान भयो । पुँजीवादीहरूले
a2503.png,मार्क्सवाद मरेको प्रचार गरे ।
a2504.png,पूर्वी युरोप र सोभियत संघको
a2505.png,विघटनपछि पुँजीवादमा एकपछि अर्को संकट
a2506.png,देखा परे । सन् १९९७/९८
a2507.png,को पूर्वी एसियाली वित्तीय संकट
a2508.png,१९९८/९९ को रुस तथा मेक्सिको
a2509.png,संकट सन् २००२ को अर्जेन्टिनी
a2510.png,संकट यी शृंखलाबद्ध संकटहरू एक–अर्कामा
a2511.png,गाँसिदै गाँसिदै आइनै रहेका वेला
a2512.png,संयुक्त राज्य अमेरिकाका बैङ्कहरूले वित्तीय
a2513.png,संकट निम्त्याए र त्यसले निम्त्यायो
a2514.png,संसारव्यापी मन्दी । पुँजीवादी अर्थशास्त्री
a2515.png,तथा नीतिनिर्माताहरू एक दशकदेखि छताछुल्ल
a2516.png,हुन पुगेको पुँजीवादका अवयवहरू बटुलेर
a2517.png,टालटुल गर्नमा व्यस्त छन् तर
a2518.png,समाजवादी अर्थशास्त्रीहरू भनिरहेछन् पुँजीवादमा प्रणालीगत
a2519.png,संकट –सिस्टमिक क्राइसिस) आइसकेकोले अब
a2520.png,प्रणाली नै फेर्नुपर्छ र विकल्प
a2521.png,भनेको समाजवाद नै हो ।
a2522.png,तर समाजवादले पुराना गल्तीहरू दोहो-याउनुहुन्न
a2523.png,। अघिल्लै शताब्दीको अन्तिम वर्षहरूमा
a2524.png,नवउदारवादी पुँजीवादविरुद्ध ठुल्ठूला संघर्षहरू भए
a2525.png,। समग्र ल्याटिन अमेरिका समाजवादमय
a2526.png,बन्न पुग्यो । बोलिभारान क्रान्तिका
a2527.png,नाममा ह्युगो चाभेजले दार्शनिक स्तेभान
a2528.png,मेस्जारोसको भिजनमा आधारित रहेर २१औँ
a2529.png,शताब्दीको समाजवादी कार्यक्रमलाई अगाडि सारे
a2530.png,। अमेरिकी साम्राज्यवादको नाकैमुनि बोलेभिया
a2531.png,इक्वेडर अर्जेन्टिना ब्राजिल उरुग्वेका श्रमजीवी
a2532.png,कामदारहरूको जीवनस्तर ठूलो फड्को मार्ने
a2533.png,गरी समाजवादी पार्टीहरू निर्वाचनमार्फत सत्तामा
a2534.png,पुगे । कोही सफल देखिए
a2535.png,कोही असफल । यद्यपि यो
a2536.png,पुनर्जागरणले ल्याटिन अमेरिकामा सशक्त विकल्प
a2537.png,प्रस्तुत गरेको छ । सन्
a2538.png,२००७ देखि २०१० को अवधिमा
a2539.png,पूर्वी र पश्चिमी युरोपमा समाजवादको
a2540.png,नयाँ जागरण सुरु भएको छ
a2541.png,। मार्क्सवादको गम्भीर अध्ययन सुरु
a2542.png,भएको छ । पुँजीवादको स्वरूप
a2543.png,र विस्तारका बारेमा लेनिन (इम्पेरियालिजम
a2544.png,अ हाइअर स्टेज अफ क्यापिटालिज्म)
a2545.png,रोजा लक्जेम्बर्ग (क्यापिटल एकुमुलेसन थ्यौरी)
a2546.png,माइकल केलेस्की (जेनरल थ्यौरी र
a2547.png,थ्यौरी अफ ग्रोथ एन्ड इम्लोइमेन्ट)
a2548.png,जुवान रोविन्सन (थ्यौरी अफइम्पफेक्ट कम्पिटिसन)
a2549.png,पौल बरान पौल स्विजी ह्यारी
a2550.png,म्यागडफ (मोनोपोली क्यापिटालिज्म एन्ड स्ट्यागनेसन)
a2551.png,आदि माथि गम्भीर बहस र
a2552.png,छलफल चल्न थालेका कुरा हिजोआज
a2553.png,प्रकाशित पुस्तक जर्नल आर्टिकल तथा
a2554.png,अखबारी लेखनहरूमा पाइन थालेकाले पुष्टि
a2555.png,हुन्छ । ग्रिसेली अर्थशास्त्री कोस्तास
a2556.png,लापाभिताससको ‘प्रोफिट विथआउट प्रोड्युसिङ’ नामक
a2557.png,किताबले हामीकहाँ चलेको दलाल पुँजीवादको
a2558.png,बहसको झल्को दिन्छ । उनले
a2559.png,विस्तारमा त्यसको पछाडिको सैद्धान्तिक जरा
a2560.png,केलाएका छन् । डेभिड हार्वे
a2561.png,फ्रेड मोस्ले माइकल हेनरिचलगायत सयौँ
a2562.png,समाजशास्त्री अर्थशास्त्री तथा राजनीतिशास्त्रीहरू मार्क्सवादको
a2563.png,विकासमा भिडेर लागिपरेका देखिन्छन् ।
a2564.png,हिजोआज पुँजीवादभित्रै दक्षिणपन्थी लोकप्रियतावाद झांगिरहेको
a2565.png,छ । पुरानो उदारवादलाई नवउदारवादले
a2566.png,खायो र नवउदारवादलाई दक्षिणपन्थी लोकप्रियतावादले
a2567.png,। नवलोकप्रिय राष्ट्रवादीहरू पुँजीवादी भूमण्डलीकरणका
a2568.png,विरुद्ध राष्ट्रवादी पुँजीवादको वकालत गरिरहेका
a2569.png,छन् र त्यसका आडमा नश्लवाद
a2570.png,धर्मवाद जातिवादलाई आड लिने गरेका
a2571.png,छन् । तिनले फैलाउन सक्ने
a2572.png,नरहिंसा अन्याय अत्याचार आततायी युद्धका
a2573.png,विरुद्ध माक्र्सवादमा आधारित राजनीतिक सङ्गठनको
a2574.png,निर्माणको विकल्पमा अरू केही देखिएको
a2575.png,छैन । यस अर्थमा मार्क्सवाद
a2576.png,अहिलेको संकटबाट माथि उठ्ने ठूलो
a2577.png,वैचारिक विधि बन्ने सम्भावना प्रवल
a2578.png,देखिएको छ । मोहनदास करमचन्द
a2579.png,गान्धी (जन्म: २ अक्टोबर १८६९
a2580.png,- ३० जनवरी १९४८) भारत
a2581.png,तथा भारतीय स्वतन्त्रता आन्दोलनका एक
a2582.png,प्रमुख राजनीतिक तथा आध्यात्मिक नेता
a2583.png,थिए। उनी विश्वका महापुरूषहरू मध्ये
a2584.png,गनिन्छन्। बेलायती सरकारको उपनिवेशका रूपमा
a2585.png,रहेका दक्षिण अफ्रीकाको रङ्गभेद नीति
a2586.png,अन्त्य गर्न तथा भारतलाई स्वतन्त्र
a2587.png,गराउन यिनको ठूलो योगदान रहेको
a2588.png,थियो। अहिंसावादी नेता महात्मा गान्धीको
a2589.png,सम्मानमा उनको जन्मदिवस २ अक्टोबरलाई
a2590.png,संयुक्त राष्ट्रले विश्व अहिंसा दिवसको
a2591.png,रूपमा मनाउने गर्दछ। उनी सत्याग्रहका
a2592.png,अग्रणी नेता थिए जसको अवधारणालाई
a2593.png,अहिंसात्मक आन्दोलन भनिएको छ। उनलाई
a2594.png,मानिसहरू महात्मा गान्धीको नामले चिन्दछन्
a2595.png,जुन नाम उनलाई विश्वकवि साहित्यकार
a2596.png,रवीन्द्रनाथ ठाकुरले दिएका थिए। जसको
a2597.png,संस्कृत भाषामा महात्मा अथवा 'महान
a2598.png,आत्मा' एक सम्मान सूचक शब्द
a2599.png,हो। उनलाई सबैभन्दा पहिले रवीन्द्रनाथ
a2600.png,ठाकुरले महात्मा भनि सम्वोधित गरेका
a2601.png,थिए। महात्मा गान्धीलाई भारतमा बापू
a2602.png,नामले पनि चिनिन्छ गुजराती भाषामा
a2603.png,(બાપુ) बापू को अर्थ पिता
a2604.png,हुन्छ। उनलाई सरकारी रूपमा भारतको
a2605.png,राष्ट्रपिताको सम्मान दिइएको छ र
a2606.png,२ अक्टोबरको दिन अथवा उनको
a2607.png,जन्म दिनमा भारतमा बिदा दिइन्छ।
a2608.png,यो दिन गान्धी जयन्तीको रूपमा
a2609.png,मनाइन्छ र विश्वभरी यस दिनलाई
a2610.png,अन्तर्राष्ट्रिय अहिंसा दिवसको रूपमा मनाइन्छ।
a2611.png,सन् १९१५ मा भारत फिर्तीपछि
a2612.png,उनले किसानहरू कृषि मजदुरहरू सहरी
a2613.png,श्रमिकहरूलाई अत्यधिक भूमिका र भेदभाव
a2614.png,विरूद्ध आवाज उठाउन एकजुट गरेका
a2615.png,थिए। सन् १९२१ मा भारतीय
a2616.png,राष्ट्रिय काङ्ग्रेसको बागडोर सम्हालेपछि गान्धीले
a2617.png,देशभर गरीबीबाट राहत दिलाउने महिलाका
a2618.png,अधिकारहरूको विस्तार धार्मिक तथा जातीय
a2619.png,एकताको निर्माण आत्म-निर्भरताको लागि छूवाछूतको
a2620.png,अन्त्य आदिको लागि धेरै आन्दोलन
a2621.png,चलाएका थिए। गान्धीले बेलायत सरकारद्वारा
a2622.png,भारतीयहरू माथि लगाइएको नुन करको
a2623.png,विरोधमा सन् १९३० मा नुन
a2624.png,सत्याग्रह र त्यसपछि सन् १९४२
a2625.png,मा भारत छोड आन्दोलन सुरुवात
a2626.png,गरेर भारतीयहरूको नेतृत्व गरी लोकप्रियता
a2627.png,प्राप्त गरेका थिए। उनले दक्षिण
a2628.png,अफ्रिका र भारतमा विभिन्न समयमा
a2629.png,कयौँ वर्षसम्म कारागारमा बस्नुपरेको थियो।
a2630.png,गान्धीले सबै परिस्थितिहरूमा अहिंसा र
a2631.png,सत्यको पालन गरे र सबैलाई
a2632.png,यसको पालन गर्नको लागि उत्साहित
a2633.png,पनि गरेका थिए। उनले साबरमती
a2634.png,आश्रमको आत्म-निर्भरता आवासीय समुदायमा आफ्नो
a2635.png,जीवनको धेरै समय व्यतित गर्दै
a2636.png,परम्परागत भारतीय धोती र सूतीबाट
a2637.png,बनेको गम्छा लगाए जसलाई उनी
a2638.png,स्वयंले चर्खामा सूती काटेर हातैले
a2639.png,बनाएका थिए।मोहनदास करमचन्द गान्धीको जन्म
a2640.png,२ अक्टोबर १८६९ मा पश्चिमी
a2641.png,भारतको वर्तमान गुजरातमा रहेको पोरबन्दर
a2642.png,नामक एक तटीय सहरमा भएको
a2643.png,थियो।[३] उनका पिता करमचन्द गान्धी
a2644.png,हिन्दू धर्मको मोध समुदायसँग सम्बन्धित
a2645.png,थिए र अङ्ग्रेजको अधीनस्थ भारतको
a2646.png,काठियावाडमा एउटा सानो रियासत पोरबन्दर
a2647.png,प्रान्तका प्रधानमन्त्री थिए। परनामी वैष्णव
a2648.png,हिन्दू समुदायकी उनकी आमा पुतलीबाई
a2649.png,करमचन्दकी चौथी स्वास्नी थिइन्। सन्
a2650.png,१८८३ मेमा जब उनी १३
a2651.png,वर्षका थिए तब उनको विवाह
a2652.png,१४ वर्षकी कस्तूरबा माखनजीसँग भएको
a2653.png,थियो। जसको पहिलो नाम छोटकरीमा
a2654.png,कस्तूरबा थियो र उनलाई मानिसहरू
a2655.png,प्रेमले बा भन्थे चिन्दथे। सन्
a2656.png,१८८५ गान्धी १५ वर्षको छँदा
a2657.png,उनको पहिलो सन्तानको जन्म भएको
a2658.png,थियो तर उक्त शिशुको केही
a2659.png,दिन भित्रै मृत्यु भएको थियो
a2660.png,भने उनको बुबाको पनि सोही
a2661.png,वर्ष निधन भएको थियो। मोहनदास
a2662.png,र कस्तूरबाको चार छोराहरू थिए।
a2663.png,हरिलाल सन् १८८८ मा जन्मिएका
a2664.png,थिए भने सन् १८९२ मा
a2665.png,मणिलाल सन् १८९७ मा रामदास
a2666.png,र सन् १९०० मा देवदास
a2667.png,जन्मिएका थिए। गान्धीले पोरबन्दरमा मिडिल
a2668.png,र राजकोट माध्यमिक विद्यालयमा अध्ययन
a2669.png,गरेका थिए। उनले आफ्नो प्रवेशिका
a2670.png,परीक्षा भावनगर गुजरातको समलदास कलेजबाट
a2671.png,गरे जहाँबाट उनलाई उत्तीर्ण गर्न
a2672.png,साह्रै कठिनाई भएको थियो।आफ्नो १९औँ
a2673.png,जन्मदिन आउन एक महिना अगावै
a2674.png,४ सेप्टेम्बर सन् १८८८ मा
a2675.png,गान्धीले युनिभर्सिटी कलेज अफ लन्डनमा
